,WELL_NAME,DATE,_merge
41756,56.0,2021-07-31,left_only
41757,56.0,2021-08-01,left_only
41758,56.0,2021-08-02,left_only
41759,56.0,2021-08-03,left_only
41760,56.0,2021-08-04,left_only
41761,56.0,2021-08-05,left_only
41762,56.0,2021-08-06,left_only
41763,56.0,2021-08-07,left_only
41764,56.0,2021-08-08,left_only
41765,56.0,2021-08-09,left_only
41766,56.0,2021-08-10,left_only
41767,56.0,2021-08-11,left_only
41768,56.0,2021-08-12,left_only
41769,56.0,2021-08-13,left_only
41770,56.0,2021-08-14,left_only
41771,56.0,2021-08-15,left_only
41772,56.0,2021-08-16,left_only
41773,56.0,2021-08-17,left_only
41774,56.0,2021-08-18,left_only
41775,56.0,2021-08-19,left_only
41776,56.0,2021-08-20,left_only
41777,56.0,2021-08-21,left_only
41778,56.0,2021-08-22,left_only
41779,56.0,2021-08-23,left_only
41780,56.0,2021-08-24,left_only
41781,56.0,2021-08-25,left_only
41782,56.0,2021-08-26,left_only
41783,56.0,2021-08-27,left_only
41784,56.0,2021-08-28,left_only
41785,56.0,2021-08-29,left_only
41786,56.0,2021-08-30,left_only
41787,56.0,2021-08-31,left_only
41788,56.0,2021-09-01,left_only
41789,56.0,2021-09-02,left_only
41790,56.0,2021-09-03,left_only
41791,56.0,2021-09-04,left_only
41792,56.0,2021-09-05,left_only
41793,56.0,2021-09-06,left_only
41794,56.0,2021-09-07,left_only
41795,56.0,2021-09-08,left_only
41796,56.0,2021-09-09,left_only
41797,56.0,2021-09-10,left_only
41798,56.0,2021-09-11,left_only
41799,56.0,2021-09-12,left_only
41800,56.0,2021-09-13,left_only
41801,56.0,2021-09-14,left_only
41802,56.0,2021-09-15,left_only
41803,56.0,2021-09-16,left_only
41804,56.0,2021-09-17,left_only
41805,56.0,2021-09-18,left_only
41806,56.0,2021-09-19,left_only
41807,56.0,2021-09-20,left_only
41808,56.0,2021-09-21,left_only
41809,56.0,2021-09-22,left_only
41810,56.0,2021-09-23,left_only
41811,56.0,2021-09-24,left_only
41812,56.0,2021-09-25,left_only
41813,56.0,2021-09-26,left_only
41814,56.0,2021-09-27,left_only
41815,56.0,2021-09-28,left_only
41816,56.0,2021-09-29,left_only
41817,56.0,2021-09-30,left_only
41818,56.0,2021-10-01,left_only
41819,56.0,2021-10-02,left_only
41820,56.0,2021-10-03,left_only
41821,56.0,2021-10-04,left_only
41822,56.0,2021-10-05,left_only
41823,56.0,2021-10-06,left_only
41824,56.0,2021-10-07,left_only
41825,56.0,2021-10-08,left_only
41826,56.0,2021-10-09,left_only
41827,56.0,2021-10-10,left_only
41828,56.0,2021-10-11,left_only
41829,56.0,2021-10-12,left_only
41830,56.0,2021-10-13,left_only
41831,56.0,2021-10-14,left_only
41832,56.0,2021-10-15,left_only
41833,56.0,2021-10-16,left_only
41834,56.0,2021-10-17,left_only
41835,56.0,2021-10-18,left_only
41836,56.0,2021-10-19,left_only
41837,56.0,2021-10-20,left_only
41838,56.0,2021-10-21,left_only
41839,56.0,2021-10-22,left_only
41840,56.0,2021-10-23,left_only
41841,56.0,2021-10-24,left_only
41842,56.0,2021-10-25,left_only
41843,56.0,2021-10-26,left_only
41844,56.0,2021-10-27,left_only
41845,56.0,2021-10-28,left_only
41846,56.0,2021-10-29,left_only
41847,56.0,2021-10-30,left_only
41848,56.0,2021-10-31,left_only
41849,56.0,2021-11-01,left_only
41850,56.0,2021-11-02,left_only
41851,56.0,2021-11-03,left_only
41852,56.0,2021-11-04,left_only
41853,56.0,2021-11-05,left_only
41854,56.0,2021-11-06,left_only
41855,56.0,2021-11-07,left_only
41856,56.0,2021-11-08,left_only
41857,56.0,2021-11-09,left_only
41858,56.0,2021-11-10,left_only
41859,56.0,2021-11-11,left_only
41860,56.0,2021-11-12,left_only
41861,56.0,2021-11-13,left_only
41862,56.0,2021-11-14,left_only
41863,56.0,2021-11-15,left_only
41864,56.0,2021-11-16,left_only
41865,56.0,2021-11-17,left_only
41866,56.0,2021-11-18,left_only
41867,56.0,2021-11-19,left_only
41868,56.0,2021-11-20,left_only
41869,56.0,2021-11-21,left_only
41870,56.0,2021-11-22,left_only
41871,56.0,2021-11-23,left_only
41872,56.0,2021-11-24,left_only
41873,56.0,2021-11-25,left_only
41874,56.0,2021-11-26,left_only
41875,56.0,2021-11-27,left_only
41876,56.0,2021-11-28,left_only
41877,56.0,2021-11-29,left_only
41878,56.0,2021-11-30,left_only
41879,56.0,2021-12-01,left_only
41880,56.0,2021-12-02,left_only
41881,56.0,2021-12-03,left_only
41882,56.0,2021-12-04,left_only
41883,56.0,2021-12-05,left_only
41884,56.0,2021-12-06,left_only
41885,56.0,2021-12-07,left_only
41886,56.0,2021-12-08,left_only
41887,56.0,2021-12-09,left_only
41888,56.0,2021-12-10,left_only
41889,56.0,2021-12-11,left_only
41890,56.0,2021-12-12,left_only
41891,56.0,2021-12-13,left_only
41892,56.0,2021-12-14,left_only
41893,56.0,2021-12-15,left_only
41894,56.0,2021-12-16,left_only
41895,56.0,2021-12-17,left_only
41896,56.0,2021-12-18,left_only
41897,56.0,2021-12-19,left_only
41898,56.0,2021-12-20,left_only
41899,56.0,2021-12-21,left_only
41900,56.0,2021-12-22,left_only
41901,56.0,2021-12-23,left_only
41902,56.0,2021-12-24,left_only
41903,56.0,2021-12-25,left_only
41904,56.0,2021-12-26,left_only
41905,56.0,2021-12-27,left_only
41906,56.0,2021-12-28,left_only
41907,56.0,2021-12-29,left_only
41908,56.0,2021-12-30,left_only
41909,56.0,2021-12-31,left_only
41910,56.0,2022-01-01,left_only
41911,56.0,2022-01-02,left_only
41912,56.0,2022-01-03,left_only
41913,56.0,2022-01-04,left_only
41914,56.0,2022-01-05,left_only
41915,56.0,2022-01-06,left_only
41916,56.0,2022-01-07,left_only
41917,56.0,2022-01-08,left_only
41918,56.0,2022-01-09,left_only
41919,56.0,2022-01-10,left_only
41920,56.0,2022-01-11,left_only
41921,56.0,2022-01-12,left_only
41922,56.0,2022-01-13,left_only
41923,56.0,2022-01-14,left_only
41924,56.0,2022-01-15,left_only
41925,56.0,2022-01-16,left_only
41926,56.0,2022-01-17,left_only
41927,56.0,2022-01-18,left_only
41928,56.0,2022-01-19,left_only
41929,56.0,2022-01-20,left_only
41930,56.0,2022-01-21,left_only
41931,56.0,2022-01-22,left_only
41932,56.0,2022-01-23,left_only
41933,56.0,2022-01-24,left_only
41934,56.0,2022-01-25,left_only
41935,56.0,2022-01-26,left_only
41936,56.0,2022-01-27,left_only
41937,56.0,2022-01-28,left_only
41938,56.0,2022-01-29,left_only
41939,56.0,2022-01-30,left_only
41940,56.0,2022-01-31,left_only
41941,56.0,2022-02-01,left_only
41942,56.0,2022-02-02,left_only
41943,56.0,2022-02-03,left_only
41944,56.0,2022-02-04,left_only
41945,56.0,2022-02-05,left_only
41946,56.0,2022-02-06,left_only
41947,56.0,2022-02-07,left_only
41948,56.0,2022-02-08,left_only
41949,56.0,2022-02-09,left_only
41950,56.0,2022-02-10,left_only
41951,56.0,2022-02-11,left_only
41952,56.0,2022-02-12,left_only
41953,56.0,2022-02-13,left_only
41954,56.0,2022-02-14,left_only
41955,56.0,2022-02-15,left_only
41956,56.0,2022-02-16,left_only
41957,56.0,2022-02-17,left_only
41958,56.0,2022-02-18,left_only
41959,56.0,2022-02-19,left_only
41960,56.0,2022-02-20,left_only
41961,56.0,2022-02-21,left_only
41962,56.0,2022-02-22,left_only
41963,56.0,2022-02-23,left_only
41964,56.0,2022-02-24,left_only
41965,56.0,2022-02-25,left_only
41966,56.0,2022-02-26,left_only
41967,56.0,2022-02-27,left_only
41968,56.0,2022-02-28,left_only
41969,56.0,2022-03-01,left_only
41970,56.0,2022-03-02,left_only
41971,56.0,2022-03-03,left_only
41972,56.0,2022-03-04,left_only
41973,56.0,2022-03-05,left_only
41974,56.0,2022-03-06,left_only
41975,56.0,2022-03-07,left_only
41976,56.0,2022-03-08,left_only
41977,56.0,2022-03-09,left_only
41978,56.0,2022-03-10,left_only
41979,56.0,2022-03-11,left_only
41980,56.0,2022-03-12,left_only
41981,56.0,2022-03-13,left_only
41982,56.0,2022-03-14,left_only
41983,56.0,2022-03-15,left_only
41984,56.0,2022-03-16,left_only
41985,56.0,2022-03-17,left_only
41986,56.0,2022-03-18,left_only
41987,56.0,2022-03-19,left_only
41988,56.0,2022-03-20,left_only
41989,56.0,2022-03-21,left_only
41990,56.0,2022-03-22,left_only
41991,56.0,2022-03-23,left_only
41992,56.0,2022-03-24,left_only
41993,56.0,2022-03-25,left_only
41994,56.0,2022-03-26,left_only
41995,56.0,2022-03-27,left_only
41996,56.0,2022-03-28,left_only
41997,56.0,2022-03-29,left_only
41998,56.0,2022-03-30,left_only
41999,56.0,2022-03-31,left_only
42000,56.0,2022-04-01,left_only
42001,56.0,2022-04-02,left_only
42002,56.0,2022-04-03,left_only
42003,56.0,2022-04-04,left_only
42004,56.0,2022-04-05,left_only
42005,56.0,2022-04-06,left_only
42006,56.0,2022-04-07,left_only
42007,56.0,2022-04-08,left_only
42008,56.0,2022-04-09,left_only
42009,56.0,2022-04-10,left_only
42010,56.0,2022-04-11,left_only
42011,56.0,2022-04-12,left_only
42012,56.0,2022-04-13,left_only
42013,56.0,2022-04-14,left_only
42014,56.0,2022-04-15,left_only
42015,56.0,2022-04-16,left_only
42016,56.0,2022-04-17,left_only
42017,56.0,2022-04-18,left_only
42018,56.0,2022-04-19,left_only
42019,56.0,2022-04-20,left_only
42020,56.0,2022-04-21,left_only
42021,56.0,2022-04-22,left_only
42022,56.0,2022-04-23,left_only
42023,56.0,2022-04-24,left_only
42024,56.0,2022-04-25,left_only
42025,56.0,2022-04-26,left_only
42026,56.0,2022-04-27,left_only
42027,56.0,2022-04-28,left_only
42028,56.0,2022-04-29,left_only
42029,56.0,2022-04-30,left_only
42030,56.0,2022-05-01,left_only
42031,56.0,2022-05-02,left_only
42032,56.0,2022-05-03,left_only
42033,56.0,2022-05-04,left_only
42034,56.0,2022-05-05,left_only
42035,56.0,2022-05-06,left_only
42036,56.0,2022-05-07,left_only
42037,56.0,2022-05-08,left_only
42038,56.0,2022-05-09,left_only
42039,56.0,2022-05-10,left_only
42040,56.0,2022-05-11,left_only
42041,56.0,2022-05-12,left_only
42042,56.0,2022-05-13,left_only
42043,56.0,2022-05-14,left_only
42044,56.0,2022-05-15,left_only
42045,56.0,2022-05-16,left_only
42046,56.0,2022-05-17,left_only
42047,56.0,2022-05-18,left_only
42048,56.0,2022-05-19,left_only
42049,56.0,2022-05-20,left_only
42050,56.0,2022-05-21,left_only
42051,56.0,2022-05-22,left_only
42052,56.0,2022-05-23,left_only
42053,56.0,2022-05-24,left_only
42054,56.0,2022-05-25,left_only
42055,56.0,2022-05-26,left_only
42056,56.0,2022-05-27,left_only
42057,56.0,2022-05-28,left_only
42058,56.0,2022-05-29,left_only
42059,56.0,2022-05-30,left_only
42060,57.0,2017-04-26,left_only
42061,57.0,2017-04-27,left_only
42062,57.0,2017-04-28,left_only
42063,57.0,2017-04-29,left_only
42064,57.0,2017-04-30,left_only
42065,57.0,2017-05-01,left_only
42066,57.0,2017-05-02,left_only
42067,57.0,2017-05-03,left_only
42068,57.0,2017-05-04,left_only
42069,57.0,2017-05-05,left_only
42070,57.0,2017-05-06,left_only
42071,57.0,2017-05-07,left_only
42072,57.0,2017-05-08,left_only
42073,57.0,2017-05-09,left_only
42074,57.0,2017-05-10,left_only
42075,57.0,2017-05-11,left_only
42076,57.0,2017-05-12,left_only
42077,57.0,2017-05-13,left_only
42078,57.0,2017-05-14,left_only
42079,57.0,2017-05-15,left_only
42080,57.0,2017-05-16,left_only
42081,57.0,2017-05-17,left_only
42082,57.0,2017-05-18,left_only
42083,57.0,2017-05-19,left_only
42084,57.0,2017-05-20,left_only
42085,57.0,2017-05-21,left_only
42086,57.0,2017-05-22,left_only
42087,57.0,2017-05-23,left_only
42088,57.0,2017-05-24,left_only
42089,57.0,2017-05-25,left_only
42090,57.0,2017-05-26,left_only
42091,57.0,2017-05-27,left_only
42092,57.0,2017-05-28,left_only
42093,57.0,2017-05-29,left_only
42094,57.0,2017-05-30,left_only
42095,57.0,2017-05-31,left_only
42096,57.0,2017-06-01,left_only
42097,57.0,2017-06-02,left_only
42098,57.0,2017-06-03,left_only
42099,57.0,2017-06-04,left_only
42100,57.0,2017-06-05,left_only
42101,57.0,2017-06-06,left_only
42102,57.0,2017-06-07,left_only
42103,57.0,2017-06-08,left_only
42104,57.0,2017-06-09,left_only
42105,57.0,2017-06-10,left_only
42106,57.0,2017-06-11,left_only
42107,57.0,2017-06-12,left_only
42108,57.0,2017-06-13,left_only
42109,57.0,2017-06-14,left_only
42110,57.0,2017-06-15,left_only
42111,57.0,2017-06-16,left_only
42112,57.0,2017-06-17,left_only
42113,57.0,2017-06-18,left_only
42114,57.0,2017-06-19,left_only
42115,57.0,2017-06-20,left_only
42116,57.0,2017-06-21,left_only
42117,57.0,2017-06-22,left_only
42118,57.0,2017-06-23,left_only
42119,57.0,2017-06-24,left_only
42120,57.0,2017-06-25,left_only
42121,57.0,2017-06-26,left_only
42122,57.0,2017-06-27,left_only
42123,57.0,2017-06-28,left_only
42124,57.0,2017-06-29,left_only
42125,57.0,2017-06-30,left_only
42126,57.0,2017-07-01,left_only
42127,57.0,2017-07-02,left_only
42128,57.0,2017-07-03,left_only
42129,57.0,2017-07-04,left_only
42130,57.0,2017-07-05,left_only
42131,57.0,2017-07-06,left_only
42132,57.0,2017-07-07,left_only
42133,57.0,2017-07-08,left_only
42134,57.0,2017-07-09,left_only
42135,57.0,2017-07-10,left_only
42136,57.0,2017-07-11,left_only
42137,57.0,2017-07-12,left_only
42138,57.0,2017-07-13,left_only
42139,57.0,2017-07-14,left_only
42140,57.0,2017-07-15,left_only
42141,57.0,2017-07-16,left_only
42142,57.0,2017-07-17,left_only
42143,57.0,2017-07-18,left_only
42144,57.0,2017-07-19,left_only
42145,57.0,2017-07-20,left_only
42146,57.0,2017-07-21,left_only
42147,57.0,2017-07-22,left_only
42148,57.0,2017-07-23,left_only
42149,57.0,2017-07-24,left_only
42150,57.0,2017-07-25,left_only
42151,57.0,2017-07-26,left_only
42152,57.0,2017-07-27,left_only
42153,57.0,2017-07-28,left_only
42154,57.0,2017-07-29,left_only
42155,57.0,2017-07-30,left_only
42156,57.0,2017-07-31,left_only
42157,57.0,2017-08-01,left_only
42158,57.0,2017-08-02,left_only
42159,57.0,2017-08-03,left_only
42160,57.0,2017-08-04,left_only
42161,57.0,2017-08-05,left_only
42162,57.0,2017-08-06,left_only
42163,57.0,2017-08-07,left_only
42164,57.0,2017-08-08,left_only
42165,57.0,2017-08-09,left_only
42166,57.0,2017-08-10,left_only
42167,57.0,2017-08-11,left_only
42168,57.0,2017-08-12,left_only
42169,57.0,2017-08-13,left_only
42170,57.0,2017-08-14,left_only
42171,57.0,2017-08-15,left_only
42172,57.0,2017-08-16,left_only
42173,57.0,2017-08-17,left_only
42174,57.0,2017-08-18,left_only
42175,57.0,2017-08-19,left_only
42176,57.0,2017-08-20,left_only
42177,57.0,2017-08-21,left_only
42178,57.0,2017-08-22,left_only
42179,57.0,2017-08-23,left_only
42180,57.0,2017-08-24,left_only
42181,57.0,2017-08-25,left_only
42182,57.0,2017-08-26,left_only
42183,57.0,2017-08-27,left_only
42184,57.0,2017-08-28,left_only
42185,57.0,2017-08-29,left_only
42186,57.0,2017-08-30,left_only
42187,57.0,2017-08-31,left_only
42188,57.0,2017-09-01,left_only
42189,57.0,2017-09-02,left_only
42190,57.0,2017-09-03,left_only
42191,57.0,2017-09-04,left_only
42192,57.0,2017-09-05,left_only
42193,57.0,2017-09-06,left_only
42194,57.0,2017-09-07,left_only
42195,57.0,2017-09-08,left_only
42196,57.0,2017-09-09,left_only
42197,57.0,2017-09-10,left_only
42198,57.0,2017-09-11,left_only
42199,57.0,2017-09-12,left_only
42200,57.0,2017-09-13,left_only
42201,57.0,2017-09-14,left_only
42202,57.0,2017-09-15,left_only
42203,57.0,2017-09-16,left_only
42204,57.0,2017-09-17,left_only
42205,57.0,2017-09-18,left_only
42206,57.0,2017-09-19,left_only
42207,57.0,2017-09-20,left_only
42208,57.0,2017-09-21,left_only
42209,57.0,2017-09-22,left_only
42210,57.0,2017-09-23,left_only
42211,57.0,2017-09-24,left_only
42212,57.0,2017-09-25,left_only
42213,57.0,2017-09-26,left_only
42214,57.0,2017-09-27,left_only
42215,57.0,2017-09-28,left_only
42216,57.0,2017-09-29,left_only
42217,57.0,2017-09-30,left_only
42218,57.0,2017-10-01,left_only
42219,57.0,2017-10-02,left_only
42220,57.0,2017-10-03,left_only
42221,57.0,2017-10-04,left_only
42222,57.0,2017-10-05,left_only
42223,57.0,2017-10-06,left_only
42224,57.0,2017-10-07,left_only
42225,57.0,2017-10-08,left_only
42226,57.0,2017-10-09,left_only
42227,57.0,2017-10-10,left_only
42228,57.0,2017-10-11,left_only
42229,57.0,2017-10-12,left_only
42230,57.0,2017-10-13,left_only
42231,57.0,2017-10-14,left_only
42232,57.0,2017-10-15,left_only
42233,57.0,2017-10-16,left_only
42234,57.0,2017-10-17,left_only
42235,57.0,2017-10-18,left_only
42236,57.0,2017-10-19,left_only
42237,57.0,2017-10-20,left_only
42238,57.0,2017-10-21,left_only
42239,57.0,2017-10-22,left_only
42240,57.0,2017-10-23,left_only
42241,57.0,2017-10-24,left_only
42242,57.0,2017-10-25,left_only
42243,57.0,2017-10-26,left_only
42244,57.0,2017-10-27,left_only
42245,57.0,2017-10-28,left_only
42246,57.0,2017-10-29,left_only
42247,57.0,2017-10-30,left_only
42248,57.0,2017-10-31,left_only
42249,57.0,2017-11-01,left_only
42250,57.0,2017-11-02,left_only
42251,57.0,2017-11-03,left_only
42252,57.0,2017-11-04,left_only
42253,57.0,2017-11-05,left_only
42254,57.0,2017-11-06,left_only
42255,57.0,2017-11-07,left_only
42256,57.0,2017-11-08,left_only
42257,57.0,2017-11-09,left_only
42258,57.0,2017-11-10,left_only
42259,57.0,2017-11-11,left_only
42260,57.0,2017-11-12,left_only
42261,57.0,2017-11-13,left_only
42262,57.0,2017-11-14,left_only
42263,57.0,2017-11-15,left_only
42264,57.0,2017-11-16,left_only
42265,57.0,2017-11-17,left_only
42266,57.0,2017-11-18,left_only
42267,57.0,2017-11-19,left_only
42268,57.0,2017-11-20,left_only
42269,57.0,2017-11-21,left_only
42270,57.0,2017-11-22,left_only
42271,57.0,2017-11-23,left_only
42272,57.0,2017-11-24,left_only
42273,57.0,2017-11-25,left_only
42274,57.0,2017-11-26,left_only
42275,57.0,2017-11-27,left_only
42276,57.0,2017-11-28,left_only
42277,57.0,2017-11-29,left_only
42278,57.0,2017-11-30,left_only
42279,57.0,2017-12-01,left_only
42280,57.0,2017-12-02,left_only
42281,57.0,2017-12-03,left_only
42282,57.0,2017-12-04,left_only
42283,57.0,2017-12-05,left_only
42284,57.0,2017-12-06,left_only
42285,57.0,2017-12-07,left_only
42286,57.0,2017-12-08,left_only
42287,57.0,2017-12-09,left_only
42288,57.0,2017-12-10,left_only
42289,57.0,2017-12-11,left_only
42290,57.0,2017-12-12,left_only
42291,57.0,2017-12-13,left_only
42292,57.0,2017-12-14,left_only
42293,57.0,2017-12-15,left_only
42294,57.0,2017-12-16,left_only
42295,57.0,2017-12-17,left_only
42296,57.0,2017-12-18,left_only
42297,57.0,2017-12-19,left_only
42298,57.0,2017-12-20,left_only
42299,57.0,2017-12-21,left_only
42300,57.0,2017-12-22,left_only
42301,57.0,2017-12-23,left_only
42302,57.0,2017-12-24,left_only
42303,57.0,2017-12-25,left_only
42304,57.0,2017-12-26,left_only
42305,57.0,2017-12-27,left_only
42306,57.0,2017-12-28,left_only
42307,57.0,2017-12-29,left_only
42308,57.0,2017-12-30,left_only
42309,57.0,2017-12-31,left_only
42310,57.0,2018-01-01,left_only
42311,57.0,2018-01-02,left_only
42312,57.0,2018-01-03,left_only
42313,57.0,2018-01-04,left_only
42314,57.0,2018-01-05,left_only
42315,57.0,2018-01-06,left_only
42316,57.0,2018-01-07,left_only
42317,57.0,2018-01-08,left_only
42318,57.0,2018-01-09,left_only
42319,57.0,2018-01-10,left_only
42320,57.0,2018-01-11,left_only
42321,57.0,2018-01-12,left_only
42322,57.0,2018-01-13,left_only
42323,57.0,2018-01-14,left_only
42324,57.0,2018-01-15,left_only
42325,57.0,2018-01-16,left_only
42326,57.0,2018-01-17,left_only
42327,57.0,2018-01-18,left_only
42328,57.0,2018-01-19,left_only
42329,57.0,2018-01-20,left_only
42330,57.0,2018-01-21,left_only
42331,57.0,2018-01-22,left_only
42332,57.0,2018-01-23,left_only
42333,57.0,2018-01-24,left_only
42334,57.0,2018-01-25,left_only
42335,57.0,2018-01-26,left_only
42336,57.0,2018-01-27,left_only
42337,57.0,2018-01-28,left_only
42338,57.0,2018-01-29,left_only
42339,57.0,2018-01-30,left_only
42340,57.0,2018-01-31,left_only
42341,57.0,2018-02-01,left_only
42342,57.0,2018-02-02,left_only
42343,57.0,2018-02-03,left_only
42344,57.0,2018-02-04,left_only
42345,57.0,2018-02-05,left_only
42346,57.0,2018-02-06,left_only
42347,57.0,2018-02-07,left_only
42348,57.0,2018-02-08,left_only
42349,57.0,2018-02-09,left_only
42350,57.0,2018-02-10,left_only
42351,57.0,2018-02-11,left_only
42352,57.0,2018-02-12,left_only
42353,57.0,2018-02-13,left_only
42354,57.0,2018-02-14,left_only
42355,57.0,2018-02-15,left_only
42356,57.0,2018-02-16,left_only
42357,57.0,2018-02-17,left_only
42358,57.0,2018-02-18,left_only
42359,57.0,2018-02-19,left_only
42360,57.0,2018-02-20,left_only
42361,57.0,2018-02-21,left_only
42362,57.0,2018-02-22,left_only
42363,57.0,2018-02-23,left_only
42364,57.0,2018-02-24,left_only
42365,57.0,2018-02-25,left_only
42366,57.0,2018-02-26,left_only
42367,57.0,2018-02-27,left_only
42368,57.0,2018-02-28,left_only
42369,57.0,2018-03-01,left_only
42370,57.0,2018-03-02,left_only
42371,57.0,2018-03-03,left_only
42372,57.0,2018-03-04,left_only
42373,57.0,2018-03-05,left_only
42374,57.0,2018-03-06,left_only
42375,57.0,2018-03-07,left_only
42376,57.0,2018-03-08,left_only
42377,57.0,2018-03-09,left_only
42378,57.0,2018-03-10,left_only
42379,57.0,2018-03-11,left_only
42380,57.0,2018-03-12,left_only
42381,57.0,2018-03-13,left_only
42382,57.0,2018-03-14,left_only
42383,57.0,2018-03-15,left_only
42384,57.0,2018-03-16,left_only
42385,57.0,2018-03-17,left_only
42386,57.0,2018-03-18,left_only
42387,57.0,2018-03-19,left_only
42388,57.0,2018-03-20,left_only
42389,57.0,2018-03-21,left_only
42390,57.0,2018-03-22,left_only
42391,57.0,2018-03-23,left_only
42392,57.0,2018-03-24,left_only
42393,57.0,2018-03-25,left_only
42394,57.0,2018-03-26,left_only
42395,57.0,2018-03-27,left_only
42396,57.0,2018-03-28,left_only
42397,57.0,2018-03-29,left_only
42398,57.0,2018-03-30,left_only
42399,57.0,2018-03-31,left_only
42400,57.0,2018-04-01,left_only
42401,57.0,2018-04-02,left_only
42402,57.0,2018-04-03,left_only
42403,57.0,2018-04-04,left_only
42404,57.0,2018-04-05,left_only
42405,57.0,2018-04-06,left_only
42406,57.0,2018-04-07,left_only
42407,57.0,2018-04-08,left_only
42408,57.0,2018-04-09,left_only
42409,57.0,2018-04-10,left_only
42410,57.0,2018-04-11,left_only
42411,57.0,2018-04-12,left_only
42412,57.0,2018-04-13,left_only
42413,57.0,2018-04-14,left_only
42414,57.0,2018-04-15,left_only
42415,57.0,2018-04-16,left_only
42416,57.0,2018-04-17,left_only
42417,57.0,2018-04-18,left_only
42418,57.0,2018-04-19,left_only
42419,57.0,2018-04-20,left_only
42420,57.0,2018-04-21,left_only
42421,57.0,2018-04-22,left_only
42422,57.0,2018-04-23,left_only
42423,57.0,2018-04-24,left_only
42424,57.0,2018-04-25,left_only
42425,57.0,2018-04-26,left_only
42426,57.0,2018-04-27,left_only
42427,57.0,2018-04-28,left_only
42428,57.0,2018-04-29,left_only
42429,57.0,2018-04-30,left_only
42430,57.0,2018-05-01,left_only
42431,57.0,2018-05-02,left_only
42432,57.0,2018-05-03,left_only
42433,57.0,2018-05-04,left_only
42434,57.0,2018-05-05,left_only
42435,57.0,2018-05-06,left_only
42436,57.0,2018-05-07,left_only
42437,57.0,2018-05-08,left_only
42438,57.0,2018-05-09,left_only
42439,57.0,2018-05-10,left_only
42440,57.0,2018-05-11,left_only
42441,57.0,2018-05-12,left_only
42442,57.0,2018-05-13,left_only
42443,57.0,2018-05-14,left_only
42444,57.0,2018-05-15,left_only
42445,57.0,2018-05-16,left_only
42446,57.0,2018-05-17,left_only
42447,57.0,2018-05-18,left_only
42448,57.0,2018-05-19,left_only
42449,57.0,2018-05-20,left_only
42450,57.0,2018-05-21,left_only
42451,57.0,2018-05-22,left_only
42452,57.0,2018-05-23,left_only
42453,57.0,2018-05-24,left_only
42454,57.0,2018-05-25,left_only
42455,57.0,2018-05-26,left_only
42456,57.0,2018-05-27,left_only
42457,57.0,2018-05-28,left_only
42458,57.0,2018-05-29,left_only
42459,57.0,2018-05-30,left_only
42460,57.0,2018-05-31,left_only
42461,57.0,2018-06-01,left_only
42462,57.0,2018-06-02,left_only
42463,57.0,2018-06-03,left_only
42464,57.0,2018-06-04,left_only
42465,57.0,2018-06-05,left_only
42466,57.0,2018-06-06,left_only
42467,57.0,2018-06-07,left_only
42468,57.0,2018-06-08,left_only
42469,57.0,2018-06-09,left_only
42470,57.0,2018-06-10,left_only
42471,57.0,2018-06-11,left_only
42472,57.0,2018-06-12,left_only
42473,57.0,2018-06-13,left_only
42474,57.0,2018-06-14,left_only
42475,57.0,2018-06-15,left_only
42476,57.0,2018-06-16,left_only
42477,57.0,2018-06-17,left_only
42478,57.0,2018-06-18,left_only
42479,57.0,2018-06-19,left_only
42480,57.0,2018-06-20,left_only
42481,57.0,2018-06-21,left_only
42482,57.0,2018-06-22,left_only
42483,57.0,2018-06-23,left_only
42484,57.0,2018-06-24,left_only
42485,57.0,2018-06-25,left_only
42486,57.0,2018-06-26,left_only
42487,57.0,2018-06-27,left_only
42488,57.0,2018-06-28,left_only
42489,57.0,2018-06-29,left_only
42490,57.0,2018-06-30,left_only
42491,57.0,2018-07-01,left_only
42492,57.0,2018-07-02,left_only
42493,57.0,2018-07-03,left_only
42494,57.0,2018-07-04,left_only
42495,57.0,2018-07-05,left_only
42496,57.0,2018-07-06,left_only
42497,57.0,2018-07-07,left_only
42498,57.0,2018-07-08,left_only
42499,57.0,2018-07-09,left_only
42500,57.0,2018-07-10,left_only
42501,57.0,2018-07-11,left_only
42502,57.0,2018-07-12,left_only
42503,57.0,2018-07-13,left_only
42504,57.0,2018-07-14,left_only
42505,57.0,2018-07-15,left_only
42506,57.0,2018-07-16,left_only
42507,57.0,2018-07-17,left_only
42508,57.0,2018-07-18,left_only
42509,57.0,2018-07-19,left_only
42510,57.0,2018-07-20,left_only
42511,57.0,2018-07-21,left_only
42512,57.0,2018-07-22,left_only
42513,57.0,2018-07-23,left_only
42514,57.0,2018-07-24,left_only
42515,57.0,2018-07-25,left_only
42516,57.0,2018-07-26,left_only
42517,57.0,2018-07-27,left_only
42518,57.0,2018-07-28,left_only
42519,57.0,2018-07-29,left_only
42520,57.0,2018-07-30,left_only
42521,57.0,2018-07-31,left_only
42522,57.0,2018-08-01,left_only
42523,57.0,2018-08-02,left_only
42524,57.0,2018-08-03,left_only
42525,57.0,2018-08-04,left_only
42526,57.0,2018-08-05,left_only
42527,57.0,2018-08-06,left_only
42528,57.0,2018-08-07,left_only
42529,57.0,2018-08-08,left_only
42530,57.0,2018-08-09,left_only
42531,57.0,2018-08-10,left_only
