MEASURED_IN_DATE,P_ZAB,WELL_NAME,OIL_RATE_5_days_ago,OIL_RATE_4_days_ago,OIL_RATE_3_days_ago,OIL_RATE_2_days_ago,OIL_RATE_1_days_ago,TARGET_OIL_RATE
2020-09-05,51.6,1,98.8,97.6,99.63,96.4,91.2,90.82
2020-09-06,50.59,1,97.6,99.63,96.4,91.2,90.82,92.82
2020-09-07,50.55,1,99.63,96.4,91.2,90.82,92.82,96.76
2020-09-08,50.55,1,96.4,91.2,90.82,92.82,96.76,96.76
2020-09-09,53.55,1,91.2,90.82,92.82,96.76,96.76,95.94
2020-09-10,53.55,1,90.82,92.82,96.76,96.76,95.94,94.71
2020-09-11,53.57,1,92.82,96.76,96.76,95.94,94.71,92.4
2020-09-12,53.57,1,96.76,96.76,95.94,94.71,92.4,92.4
2020-09-13,53.57,1,96.76,95.94,94.71,92.4,92.4,92.4
2020-09-14,46.51,1,95.94,94.71,92.4,92.4,92.4,92.4
2020-09-15,46.51,1,94.71,92.4,92.4,92.4,92.4,92.4
2020-09-16,46.51,1,92.4,92.4,92.4,92.4,92.4,92.4
2020-09-17,46.51,1,92.4,92.4,92.4,92.4,92.4,92.4
2020-09-18,46.51,1,92.4,92.4,92.4,92.4,92.4,92.4
2020-09-19,46.52,1,92.4,92.4,92.4,92.4,92.4,89.60000000000001
2020-09-20,46.52,1,92.4,92.4,92.4,92.4,89.60000000000001,87.2
2020-09-21,46.54,1,92.4,92.4,92.4,89.60000000000001,87.2,84.63000000000001
2020-09-22,46.54,1,92.4,92.4,89.60000000000001,87.2,84.63000000000001,83.85000000000001
2020-09-23,46.56,1,92.4,89.60000000000001,87.2,84.63000000000001,83.85000000000001,81.32000000000001
2020-09-24,48.58,1,89.60000000000001,87.2,84.63000000000001,83.85000000000001,81.32000000000001,80.94
2020-09-25,48.58,1,87.2,84.63000000000001,83.85000000000001,81.32000000000001,80.94,80.18
2020-09-26,48.58,1,84.63000000000001,83.85000000000001,81.32000000000001,80.94,80.18,80.18
2020-09-27,48.58,1,83.85000000000001,81.32000000000001,80.94,80.18,80.18,80.56
2020-09-28,41.49,1,81.32000000000001,80.94,80.18,80.18,80.56,79.8
2020-09-29,41.53,1,80.94,80.18,80.18,80.56,79.8,75.6
2020-09-30,41.53,1,80.18,80.18,80.56,79.8,75.6,75.6
2020-10-01,41.53,1,80.18,80.56,79.8,75.6,75.6,74.52
2020-10-02,43.56,1,80.56,79.8,75.6,75.6,74.52,73.8
2020-10-03,43.56,1,79.8,75.6,75.6,74.52,73.8,74.16
2020-10-04,41.54,1,75.6,75.6,74.52,73.8,74.16,72.72
2020-10-05,42.55,1,75.6,74.52,73.8,74.16,72.72,72.0
2020-10-06,42.56,1,74.52,73.8,74.16,72.72,72.0,71.64
2020-10-07,42.56,1,73.8,74.16,72.72,72.0,71.64,70.92
2020-10-08,41.55,1,74.16,72.72,72.0,71.64,70.92,70.56
2020-10-09,41.55,1,72.72,72.0,71.64,70.92,70.56,70.56
2020-10-10,41.55,1,72.0,71.64,70.92,70.56,70.56,70.56
2020-10-11,41.62,1,71.64,70.92,70.56,70.56,70.56,62.07999999999999
2020-10-12,41.62,1,70.92,70.56,70.56,70.56,62.07999999999999,62.07999999999999
2020-10-13,41.64,1,70.56,70.56,70.56,62.07999999999999,62.07999999999999,60.14000000000001
2020-10-14,41.85,1,70.56,70.56,62.07999999999999,62.07999999999999,60.14000000000001,59.83000000000001
2020-10-15,41.85,1,70.56,62.07999999999999,62.07999999999999,60.14000000000001,59.83000000000001,59.83000000000001
2020-10-16,41.85,1,62.07999999999999,62.07999999999999,60.14000000000001,59.83000000000001,59.83000000000001,59.83000000000001
2020-10-17,41.85,1,62.07999999999999,60.14000000000001,59.83000000000001,59.83000000000001,59.83000000000001,59.52000000000001
2020-10-18,41.85,1,60.14000000000001,59.83000000000001,59.83000000000001,59.83000000000001,59.52000000000001,59.52000000000001
2020-10-19,41.85,1,59.83000000000001,59.83000000000001,59.83000000000001,59.52000000000001,59.52000000000001,59.21000000000001
2020-10-20,41.85,1,59.83000000000001,59.83000000000001,59.52000000000001,59.52000000000001,59.21000000000001,59.21000000000001
2020-10-21,41.65,1,59.83000000000001,59.52000000000001,59.52000000000001,59.21000000000001,59.21000000000001,59.21000000000001
2020-10-22,41.65,1,59.52000000000001,59.52000000000001,59.21000000000001,59.21000000000001,59.21000000000001,59.21000000000001
2020-10-23,41.65,1,59.52000000000001,59.21000000000001,59.21000000000001,59.21000000000001,59.21000000000001,59.21000000000001
2020-10-24,41.65,1,59.21000000000001,59.21000000000001,59.21000000000001,59.21000000000001,59.21000000000001,59.21000000000001
2020-10-25,41.65,1,59.21000000000001,59.21000000000001,59.21000000000001,59.21000000000001,59.21000000000001,59.21000000000001
2020-10-26,41.63,1,59.21000000000001,59.21000000000001,59.21000000000001,59.21000000000001,59.21000000000001,61.11999999999999
2020-10-27,41.63,1,59.21000000000001,59.21000000000001,59.21000000000001,59.21000000000001,61.11999999999999,60.79999999999999
2020-10-28,41.63,1,59.21000000000001,59.21000000000001,59.21000000000001,61.11999999999999,60.79999999999999,60.79999999999999
2020-10-29,41.63,1,59.21000000000001,59.21000000000001,61.11999999999999,60.79999999999999,60.79999999999999,60.79999999999999
2020-10-30,41.63,1,59.21000000000001,61.11999999999999,60.79999999999999,60.79999999999999,60.79999999999999,60.47999999999999
2020-10-31,41.63,1,61.11999999999999,60.79999999999999,60.79999999999999,60.79999999999999,60.47999999999999,60.79999999999999
2020-11-01,41.63,1,60.79999999999999,60.79999999999999,60.79999999999999,60.47999999999999,60.79999999999999,60.47999999999999
2020-11-02,41.63,1,60.79999999999999,60.79999999999999,60.47999999999999,60.79999999999999,60.47999999999999,60.79999999999999
2020-11-03,41.63,1,60.79999999999999,60.47999999999999,60.79999999999999,60.47999999999999,60.79999999999999,59.83999999999999
2020-11-04,41.63,1,60.47999999999999,60.79999999999999,60.47999999999999,60.79999999999999,59.83999999999999,59.51999999999999
2020-11-05,41.65,1,60.79999999999999,60.47999999999999,60.79999999999999,59.83999999999999,59.51999999999999,57.35000000000001
2020-11-06,41.65,1,60.47999999999999,60.79999999999999,59.83999999999999,59.51999999999999,57.35000000000001,57.35000000000001
2020-11-07,41.69,1,60.79999999999999,59.83999999999999,59.51999999999999,57.35000000000001,57.35000000000001,53.650000000000006
2020-11-08,39.67,1,59.83999999999999,59.51999999999999,57.35000000000001,57.35000000000001,53.650000000000006,53.650000000000006
2020-11-09,39.67,1,59.51999999999999,57.35000000000001,57.35000000000001,53.650000000000006,53.650000000000006,53.650000000000006
2020-11-10,39.67,1,57.35000000000001,57.35000000000001,53.650000000000006,53.650000000000006,53.650000000000006,53.36000000000001
2020-11-11,39.69,1,57.35000000000001,53.650000000000006,53.650000000000006,53.650000000000006,53.36000000000001,51.52
2020-11-12,39.7,1,53.650000000000006,53.650000000000006,53.650000000000006,53.36000000000001,51.52,50.68000000000001
2020-11-13,40.32,1,53.650000000000006,53.650000000000006,53.36000000000001,51.52,50.68000000000001,49.14
2020-11-14,40.32,1,53.650000000000006,53.36000000000001,51.52,50.68000000000001,49.14,48.870000000000005
2020-11-15,40.72,1,53.36000000000001,51.52,50.68000000000001,49.14,48.870000000000005,49.14
2020-11-16,40.72,1,51.52,50.68000000000001,49.14,48.870000000000005,49.14,49.14
2020-11-17,40.72,1,50.68000000000001,49.14,48.870000000000005,49.14,49.14,49.14
2020-11-18,40.72,1,49.14,48.870000000000005,49.14,49.14,49.14,49.68000000000001
2020-11-19,40.72,1,48.870000000000005,49.14,49.14,49.14,49.68000000000001,49.68000000000001
2020-11-20,40.72,1,49.14,49.14,49.14,49.68000000000001,49.68000000000001,49.68000000000001
2020-11-21,40.72,1,49.14,49.14,49.68000000000001,49.68000000000001,49.68000000000001,49.68000000000001
2020-11-22,40.72,1,49.14,49.68000000000001,49.68000000000001,49.68000000000001,49.68000000000001,49.41
2020-11-23,40.74,1,49.68000000000001,49.68000000000001,49.68000000000001,49.68000000000001,49.41,47.58
2020-11-24,40.76,1,49.68000000000001,49.68000000000001,49.68000000000001,49.41,47.58,43.68
2020-11-25,40.78,1,49.68000000000001,49.68000000000001,49.41,47.58,43.68,43.44
2020-11-26,41.79,1,49.68000000000001,49.41,47.58,43.68,43.44,43.44
2020-11-27,41.79,1,49.41,47.58,43.68,43.44,43.44,44.64
2020-11-28,41.79,1,47.58,43.68,43.44,43.44,44.64,44.16
2020-11-29,41.79,1,43.68,43.44,43.44,44.64,44.16,44.16
2020-11-30,40.58,1,43.44,43.44,44.64,44.16,44.16,43.92
2020-12-01,40.58,1,43.44,44.64,44.16,44.16,43.92,43.68
2020-12-02,40.3,1,44.64,44.16,44.16,43.92,43.68,41.86
2020-12-03,40.3,1,44.16,44.16,43.92,43.68,41.86,41.63
2020-12-04,40.3,1,44.16,43.92,43.68,41.86,41.63,41.63
2020-12-05,40.3,1,43.92,43.68,41.86,41.63,41.63,41.86
2020-12-06,40.3,1,43.68,41.86,41.63,41.63,41.86,41.86
2020-12-07,40.3,1,41.86,41.63,41.63,41.86,41.86,41.86
2020-12-08,40.3,1,41.63,41.63,41.86,41.86,41.86,41.86
2020-12-09,40.2,1,41.63,41.86,41.86,41.86,41.86,41.63
2020-12-10,40.2,1,41.86,41.86,41.86,41.86,41.63,41.86
2020-12-11,40.2,1,41.86,41.86,41.86,41.63,41.86,41.86
2020-12-12,40.2,1,41.86,41.86,41.63,41.86,41.86,41.4
2020-12-13,40.3,1,41.86,41.63,41.86,41.86,41.4,41.4
2020-12-14,40.3,1,41.63,41.86,41.86,41.4,41.4,41.17
2020-12-15,40.3,1,41.86,41.86,41.4,41.4,41.17,41.4
2020-12-16,40.7,1,41.86,41.4,41.4,41.17,41.4,41.4
2020-12-17,40.7,1,41.4,41.4,41.17,41.4,41.4,41.4
2020-12-18,40.7,1,41.4,41.17,41.4,41.4,41.4,41.4
2020-12-19,40.7,1,41.17,41.4,41.4,41.4,41.4,41.4
2020-12-20,40.6,1,41.4,41.4,41.4,41.4,41.4,41.4
2020-12-21,40.6,1,41.4,41.4,41.4,41.4,41.4,41.4
2020-12-22,40.6,1,41.4,41.4,41.4,41.4,41.4,41.17
2020-12-23,40.6,1,41.4,41.4,41.4,41.4,41.17,41.63
2020-12-24,40.58,1,41.4,41.4,41.4,41.17,41.63,43.2
2020-12-25,40.58,1,41.4,41.4,41.17,41.63,43.2,43.2
2020-12-26,53.84,1,41.4,41.17,41.63,43.2,43.2,43.2
2020-12-27,53.84,1,41.17,41.63,43.2,43.2,43.2,43.44
2020-12-28,53.84,1,41.63,43.2,43.2,43.2,43.44,43.2
2020-12-29,52.84,1,43.2,43.2,43.2,43.44,43.2,42.96
2020-12-30,52.84,1,43.2,43.2,43.44,43.2,42.96,42.96
2020-12-31,52.84,1,43.2,43.44,43.2,42.96,42.96,42.72
2021-01-01,52.84,1,43.44,43.2,42.96,42.96,42.72,42.72
2021-01-02,52.84,1,43.2,42.96,42.96,42.72,42.72,42.72
2021-01-03,52.84,1,42.96,42.96,42.72,42.72,42.72,42.48
2021-01-04,40.78,1,42.96,42.72,42.72,42.72,42.48,42.72
2021-01-05,40.79,1,42.72,42.72,42.72,42.48,42.72,42.48
2021-01-06,40.79,1,42.72,42.72,42.48,42.72,42.48,42.48
2021-01-07,40.79,1,42.72,42.48,42.72,42.48,42.48,42.24
2021-01-08,40.79,1,42.48,42.72,42.48,42.48,42.24,42.48
2021-01-09,40.78,1,42.72,42.48,42.48,42.24,42.48,42.72
2021-01-10,40.78,1,42.48,42.48,42.24,42.48,42.72,42.96
2021-01-11,40.73,1,42.48,42.24,42.48,42.72,42.96,48.330000000000005
2021-01-12,40.83,1,42.24,42.48,42.72,42.96,48.330000000000005,48.06
2021-01-13,40.83,1,42.48,42.72,42.96,48.330000000000005,48.06,48.06
2021-01-14,40.83,1,42.72,42.96,48.330000000000005,48.06,48.06,47.790000000000006
2021-01-15,40.93,1,42.96,48.330000000000005,48.06,48.06,47.790000000000006,47.790000000000006
2021-01-16,40.93,1,48.330000000000005,48.06,48.06,47.790000000000006,47.790000000000006,47.52
2021-01-17,40.93,1,48.06,48.06,47.790000000000006,47.790000000000006,47.52,47.52
2021-01-18,40.93,1,48.06,47.790000000000006,47.790000000000006,47.52,47.52,47.52
2021-01-19,40.77,1,47.790000000000006,47.790000000000006,47.52,47.52,47.52,44.0
2021-01-20,40.77,1,47.790000000000006,47.52,47.52,47.52,44.0,44.0
2021-01-21,40.77,1,47.52,47.52,47.52,44.0,44.0,44.0
2021-01-22,41.07,1,47.52,47.52,44.0,44.0,44.0,44.0
2021-01-23,41.07,1,47.52,44.0,44.0,44.0,44.0,43.75
2021-01-24,41.07,1,44.0,44.0,44.0,44.0,43.75,43.75
2021-01-25,41.07,1,44.0,44.0,44.0,43.75,43.75,44.0
2021-01-26,41.07,1,44.0,44.0,43.75,43.75,44.0,44.0
2021-01-27,41.07,1,44.0,43.75,43.75,44.0,44.0,43.75
2021-01-28,41.27,1,43.75,43.75,44.0,44.0,43.75,43.75
2021-01-29,41.27,1,43.75,44.0,44.0,43.75,43.75,43.75
2021-01-30,41.27,1,44.0,44.0,43.75,43.75,43.75,43.75
2021-01-31,41.27,1,44.0,43.75,43.75,43.75,43.75,43.75
2021-02-01,41.27,1,43.75,43.75,43.75,43.75,43.75,43.75
2021-02-02,41.27,1,43.75,43.75,43.75,43.75,43.75,43.75
2021-02-03,41.27,1,43.75,43.75,43.75,43.75,43.75,43.75
2021-02-04,41.57,1,43.75,43.75,43.75,43.75,43.75,43.5
2021-02-05,41.59,1,43.75,43.75,43.75,43.75,43.5,41.76
2021-02-06,41.59,1,43.75,43.75,43.75,43.5,41.76,42.24
2021-02-07,41.59,1,43.75,43.75,43.5,41.76,42.24,42.24
2021-02-08,39.38,1,43.75,43.5,41.76,42.24,42.24,42.0
2021-02-09,39.39,1,43.5,41.76,42.24,42.24,42.0,40.48
2021-02-10,39.4,1,41.76,42.24,42.24,42.0,40.48,38.28
2021-02-11,39.92,1,42.24,42.24,42.0,40.48,38.28,38.28
2021-02-12,39.82,1,42.24,42.0,40.48,38.28,38.28,38.28
2021-02-13,39.82,1,42.0,40.48,38.28,38.28,38.28,38.28
2021-02-14,39.82,1,40.48,38.28,38.28,38.28,38.28,38.28
2021-02-15,39.62,1,38.28,38.28,38.28,38.28,38.28,38.28
2021-02-16,39.62,1,38.28,38.28,38.28,38.28,38.28,38.28
2021-02-17,38.81,1,38.28,38.28,38.28,38.28,38.28,38.28
2021-02-18,38.81,1,38.28,38.28,38.28,38.28,38.28,38.06
2021-02-19,39.01,1,38.28,38.28,38.28,38.28,38.06,38.06
2021-02-20,38.91,1,38.28,38.28,38.28,38.06,38.06,38.28
2021-02-21,38.91,1,38.28,38.28,38.06,38.06,38.28,38.06
2021-02-22,38.91,1,38.28,38.06,38.06,38.28,38.06,38.06
2021-02-23,38.91,1,38.06,38.06,38.28,38.06,38.06,38.49999999999999
2021-02-24,38.91,1,38.06,38.28,38.06,38.06,38.49999999999999,38.06
2021-02-25,38.83,1,38.28,38.06,38.06,38.49999999999999,38.06,36.32999999999999
2021-02-26,38.83,1,38.06,38.06,38.49999999999999,38.06,36.32999999999999,36.32999999999999
2021-02-27,38.83,1,38.06,38.49999999999999,38.06,36.32999999999999,36.32999999999999,36.32999999999999
2021-02-28,38.83,1,38.49999999999999,38.06,36.32999999999999,36.32999999999999,36.32999999999999,36.11999999999999
2021-03-01,38.83,1,38.06,36.32999999999999,36.32999999999999,36.32999999999999,36.11999999999999,35.91
2021-03-02,38.83,1,36.32999999999999,36.32999999999999,36.32999999999999,36.11999999999999,35.91,36.11999999999999
2021-03-03,38.83,1,36.32999999999999,36.32999999999999,36.11999999999999,35.91,36.11999999999999,36.32999999999999
2021-03-04,39.03,1,36.32999999999999,36.11999999999999,35.91,36.11999999999999,36.32999999999999,36.11999999999999
2021-03-05,39.03,1,36.11999999999999,35.91,36.11999999999999,36.32999999999999,36.11999999999999,36.11999999999999
2021-03-06,39.34,1,35.91,36.11999999999999,36.32999999999999,36.11999999999999,36.11999999999999,36.11999999999999
2021-03-07,39.34,1,36.11999999999999,36.32999999999999,36.11999999999999,36.11999999999999,36.11999999999999,36.32999999999999
2021-03-08,39.34,1,36.32999999999999,36.11999999999999,36.11999999999999,36.11999999999999,36.32999999999999,36.32999999999999
2021-03-09,39.34,1,36.11999999999999,36.11999999999999,36.11999999999999,36.32999999999999,36.32999999999999,36.32999999999999
2021-03-10,39.34,1,36.11999999999999,36.11999999999999,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999
2021-03-11,39.84,1,36.11999999999999,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999
2021-03-12,39.84,1,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999
2021-03-13,39.64,1,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999
2021-03-14,39.64,1,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999
2021-03-15,39.62,1,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999,38.06
2021-03-16,40.12,1,36.32999999999999,36.32999999999999,36.32999999999999,36.32999999999999,38.06,38.06
2021-03-17,40.12,1,36.32999999999999,36.32999999999999,36.32999999999999,38.06,38.06,38.28
2021-03-18,40.12,1,36.32999999999999,36.32999999999999,38.06,38.06,38.28,38.28
2021-03-19,40.12,1,36.32999999999999,38.06,38.06,38.28,38.28,38.06
2021-03-20,40.12,1,38.06,38.06,38.28,38.28,38.06,37.84
2021-03-21,40.12,1,38.06,38.28,38.28,38.06,37.84,37.84
2021-03-22,40.12,1,38.28,38.28,38.06,37.84,37.84,37.84
2021-03-23,40.12,1,38.28,38.06,37.84,37.84,37.84,37.62
2021-03-24,40.12,1,38.06,37.84,37.84,37.84,37.62,38.06
2021-03-25,40.12,1,37.84,37.84,37.84,37.62,38.06,34.39999999999999
2021-03-26,40.16,1,37.84,37.84,37.62,38.06,34.39999999999999,34.39999999999999
2021-03-27,40.36,1,37.84,37.62,38.06,34.39999999999999,34.39999999999999,34.2
2021-03-28,40.36,1,37.62,38.06,34.39999999999999,34.39999999999999,34.2,33.99999999999999
2021-03-29,40.26,1,38.06,34.39999999999999,34.39999999999999,34.2,33.99999999999999,34.39999999999999
2021-03-30,40.26,1,34.39999999999999,34.39999999999999,34.2,33.99999999999999,34.39999999999999,34.39999999999999
2021-03-31,39.86,1,34.39999999999999,34.2,33.99999999999999,34.39999999999999,34.39999999999999,33.99999999999999
2021-04-01,39.86,1,34.2,33.99999999999999,34.39999999999999,34.39999999999999,33.99999999999999,34.39999999999999
2021-04-02,39.86,1,33.99999999999999,34.39999999999999,34.39999999999999,33.99999999999999,34.39999999999999,34.2
2021-04-03,39.86,1,34.39999999999999,34.39999999999999,33.99999999999999,34.39999999999999,34.2,34.39999999999999
2021-04-04,39.86,1,34.39999999999999,33.99999999999999,34.39999999999999,34.2,34.39999999999999,34.599999999999994
2021-04-05,39.86,1,33.99999999999999,34.39999999999999,34.2,34.39999999999999,34.599999999999994,34.599999999999994
2021-04-06,39.86,1,34.39999999999999,34.2,34.39999999999999,34.599999999999994,34.599999999999994,33.79999999999999
2021-04-07,39.86,1,34.2,34.39999999999999,34.599999999999994,34.599999999999994,33.79999999999999,34.39999999999999
2021-04-08,39.86,1,34.39999999999999,34.599999999999994,34.599999999999994,33.79999999999999,34.39999999999999,34.79999999999999
2021-04-09,39.86,1,34.599999999999994,34.599999999999994,33.79999999999999,34.39999999999999,34.79999999999999,35.19999999999999
2021-04-10,39.86,1,34.599999999999994,33.79999999999999,34.39999999999999,34.79999999999999,35.19999999999999,34.99999999999999
2021-04-11,39.86,1,33.79999999999999,34.39999999999999,34.79999999999999,35.19999999999999,34.99999999999999,34.99999999999999
2021-04-12,40.86,1,34.39999999999999,34.79999999999999,35.19999999999999,34.99999999999999,34.99999999999999,34.99999999999999
2021-04-13,40.86,1,34.79999999999999,35.19999999999999,34.99999999999999,34.99999999999999,34.99999999999999,34.99999999999999
2021-04-14,40.86,1,35.19999999999999,34.99999999999999,34.99999999999999,34.99999999999999,34.99999999999999,34.99999999999999
2021-04-15,40.84,1,34.99999999999999,34.99999999999999,34.99999999999999,34.99999999999999,34.99999999999999,36.74999999999999
2021-04-16,40.84,1,34.99999999999999,34.99999999999999,34.99999999999999,34.99999999999999,36.74999999999999,36.74999999999999
2021-04-17,40.83,1,34.99999999999999,34.99999999999999,34.99999999999999,36.74999999999999,36.74999999999999,38.49999999999999
2021-04-18,40.82,1,34.99999999999999,34.99999999999999,36.74999999999999,36.74999999999999,38.49999999999999,38.94
2021-04-19,40.82,1,34.99999999999999,36.74999999999999,36.74999999999999,38.49999999999999,38.94,38.94
2021-04-20,40.84,1,36.74999999999999,36.74999999999999,38.49999999999999,38.94,38.94,37.17
2021-04-21,40.84,1,36.74999999999999,38.49999999999999,38.94,38.94,37.17,37.38
2021-04-22,40.84,1,38.49999999999999,38.94,38.94,37.17,37.38,37.59
2021-04-23,40.84,1,38.94,38.94,37.17,37.38,37.59,37.8
2021-04-24,40.84,1,38.94,37.17,37.38,37.59,37.8,38.00999999999999
2021-04-25,40.64,1,37.17,37.38,37.59,37.8,38.00999999999999,38.21999999999999
2021-04-26,40.64,1,37.38,37.59,37.8,38.00999999999999,38.21999999999999,38.42999999999999
2021-04-27,40.66,1,37.59,37.8,38.00999999999999,38.21999999999999,38.42999999999999,36.39999999999999
2021-04-28,40.86,1,37.8,38.00999999999999,38.21999999999999,38.42999999999999,36.39999999999999,36.39999999999999
2021-04-29,40.86,1,38.00999999999999,38.21999999999999,38.42999999999999,36.39999999999999,36.39999999999999,36.39999999999999
2021-04-30,40.86,1,38.21999999999999,38.42999999999999,36.39999999999999,36.39999999999999,36.39999999999999,36.39999999999999
2021-05-01,40.86,1,38.42999999999999,36.39999999999999,36.39999999999999,36.39999999999999,36.39999999999999,36.39999999999999
2021-05-02,40.86,1,36.39999999999999,36.39999999999999,36.39999999999999,36.39999999999999,36.39999999999999,36.39999999999999
2021-05-03,40.86,1,36.39999999999999,36.39999999999999,36.39999999999999,36.39999999999999,36.39999999999999,36.79999999999999
2021-05-04,44.88,1,36.39999999999999,36.39999999999999,36.39999999999999,36.39999999999999,36.79999999999999,36.99999999999999
2021-05-05,44.88,1,36.39999999999999,36.39999999999999,36.39999999999999,36.79999999999999,36.99999999999999,36.79999999999999
2021-05-06,44.88,1,36.39999999999999,36.39999999999999,36.79999999999999,36.99999999999999,36.79999999999999,38.39999999999999
2021-05-07,54.89,1,36.39999999999999,36.79999999999999,36.99999999999999,36.79999999999999,38.39999999999999,37.8
2021-05-08,54.89,1,36.79999999999999,36.99999999999999,36.79999999999999,38.39999999999999,37.8,37.8
2021-05-09,54.89,1,36.99999999999999,36.79999999999999,38.39999999999999,37.8,37.8,37.8
2021-05-10,54.89,1,36.79999999999999,38.39999999999999,37.8,37.8,37.8,38.00999999999999
2021-05-11,54.82,1,38.39999999999999,37.8,37.8,37.8,38.00999999999999,45.25
2021-05-12,54.82,1,37.8,37.8,37.8,38.00999999999999,45.25,45.25
2021-05-13,54.82,1,37.8,37.8,38.00999999999999,45.25,45.25,45.5
2021-05-14,54.82,1,37.8,38.00999999999999,45.25,45.25,45.5,45.5
2021-05-15,54.82,1,38.00999999999999,45.25,45.25,45.5,45.5,45.25
2021-05-16,54.32,1,45.25,45.25,45.5,45.5,45.25,45.5
2021-05-17,54.32,1,45.25,45.5,45.5,45.25,45.5,45.25
2021-05-18,54.32,1,45.5,45.5,45.25,45.5,45.25,45.25
2021-05-19,54.32,1,45.5,45.25,45.5,45.25,45.25,45.25
2021-05-20,54.32,1,45.25,45.5,45.25,45.25,45.25,45.0
2021-05-21,54.32,1,45.5,45.25,45.25,45.25,45.0,44.75
2021-05-22,55.77,1,45.25,45.25,45.25,45.0,44.75,50.120000000000005
2021-05-23,55.77,1,45.25,45.25,45.0,44.75,50.120000000000005,50.120000000000005
2021-05-24,54.77,1,45.25,45.0,44.75,50.120000000000005,50.120000000000005,50.400000000000006
2021-05-25,54.77,1,45.0,44.75,50.120000000000005,50.120000000000005,50.400000000000006,50.400000000000006
2021-05-26,45.74,1,44.75,50.120000000000005,50.120000000000005,50.400000000000006,50.400000000000006,50.400000000000006
2021-05-27,45.74,1,50.120000000000005,50.120000000000005,50.400000000000006,50.400000000000006,50.400000000000006,50.120000000000005
2021-05-28,45.74,1,50.120000000000005,50.400000000000006,50.400000000000006,50.400000000000006,50.120000000000005,50.120000000000005
2021-05-29,45.74,1,50.400000000000006,50.400000000000006,50.400000000000006,50.120000000000005,50.120000000000005,49.84
2021-05-30,45.74,1,50.400000000000006,50.400000000000006,50.120000000000005,50.120000000000005,49.84,50.120000000000005
2021-05-31,45.74,1,50.400000000000006,50.120000000000005,50.120000000000005,49.84,50.120000000000005,50.120000000000005
2021-06-01,45.74,1,50.120000000000005,50.120000000000005,49.84,50.120000000000005,50.120000000000005,50.120000000000005
2021-06-02,45.74,1,50.120000000000005,49.84,50.120000000000005,50.120000000000005,50.120000000000005,50.120000000000005
2021-06-03,45.74,1,49.84,50.120000000000005,50.120000000000005,50.120000000000005,50.120000000000005,49.84
2021-06-04,45.73,1,50.120000000000005,50.120000000000005,50.120000000000005,50.120000000000005,49.84,52.2
2021-06-05,45.73,1,50.120000000000005,50.120000000000005,50.120000000000005,49.84,52.2,52.49000000000001
2021-06-06,45.71,1,50.120000000000005,50.120000000000005,49.84,52.2,52.49000000000001,53.70000000000001
2021-06-07,45.71,1,50.120000000000005,49.84,52.2,52.49000000000001,53.70000000000001,53.70000000000001
2021-06-08,45.71,1,49.84,52.2,52.49000000000001,53.70000000000001,53.70000000000001,53.400000000000006
2021-06-09,45.71,1,52.2,52.49000000000001,53.70000000000001,53.70000000000001,53.400000000000006,53.70000000000001
2021-06-10,45.74,1,52.49000000000001,53.70000000000001,53.70000000000001,53.400000000000006,53.70000000000001,50.120000000000005
2021-06-11,45.76,1,53.70000000000001,53.70000000000001,53.400000000000006,53.70000000000001,50.120000000000005,48.06
2021-06-12,45.76,1,53.70000000000001,53.400000000000006,53.70000000000001,50.120000000000005,48.06,46.98
2021-06-13,45.87,1,53.400000000000006,53.70000000000001,50.120000000000005,48.06,46.98,46.17
2021-06-14,46.37,1,53.70000000000001,50.120000000000005,48.06,46.98,46.17,46.440000000000005
2021-06-15,45.56,1,50.120000000000005,48.06,46.98,46.17,46.440000000000005,48.330000000000005
2021-06-16,45.56,1,48.06,46.98,46.17,46.440000000000005,48.330000000000005,47.52
2021-06-17,45.46,1,46.98,46.17,46.440000000000005,48.330000000000005,47.52,47.25
2021-06-18,45.46,1,46.17,46.440000000000005,48.330000000000005,47.52,47.25,46.98
2021-06-19,45.46,1,46.440000000000005,48.330000000000005,47.52,47.25,46.98,46.71
2021-06-20,45.46,1,48.330000000000005,47.52,47.25,46.98,46.71,46.440000000000005
2021-06-21,45.1,1,47.52,47.25,46.98,46.71,46.440000000000005,43.0
2021-06-22,45.1,1,47.25,46.98,46.71,46.440000000000005,43.0,42.5
2021-06-23,45.1,1,46.98,46.71,46.440000000000005,43.0,42.5,43.75
2021-06-24,45.09,1,46.71,46.440000000000005,43.0,42.5,43.75,45.5
2021-06-25,44.85,1,46.440000000000005,43.0,42.5,43.75,45.5,38.94
2021-06-26,44.75,1,43.0,42.5,43.75,45.5,38.94,37.17999999999999
2021-06-27,44.05,1,42.5,43.75,45.5,38.94,37.17999999999999,36.96
2021-06-28,44.07,1,43.75,45.5,38.94,37.17999999999999,36.96,35.279999999999994
